,header,contents,date
2914,"삭스트롬 -6, 박인비, 헨셀라이트, 헐 -5, 김효주 -4, 류소연, 최운정 -2, 전인지...","최운정(-2)이 10시 7분, 양희영(E)이 10시 12분*, 류소연(-2)이 10시 18분, 지은희(+1)와 디펜딩 챔피언 김세영(+1)이 10시 34분*, 김효주(-4)가 11시 13분, 고진영(+2)이 11시 18분*, 박인비(-5)가 11시 24분, 이정은(+2)이...",2021. 6. 26.
2915,"'메이저퀸' 전인지, 여자 PGA챔피언십 우승…4년만의 정상","이 대회에서 한국 선수는 총 9승을 거뒀다. 우승한 선수는 총 다섯 명으로 박세리(1998, 2002, 2006), 박인비(2013, 2014, 2015), 박성현(2018), 김세영(2020) 그리고 전인지(2022)다. https://link.coupang.com/a/qVQAo 파트너스 활동으로 인한 일정액의 수수료를 제공받을수 있습니다",2022. 6. 27.
2916,"챔피언십 2라운드, 태극낭자 선두권 점령. 이미향 선두, 박인비.김효주.박성현 공동2위",에비앙 챔피언십 2라운드 결과 보기,2019. 7. 27.
2917,"* [U.S.여자 오픈 D1] 올슨 -4, 김아림 -3, 최혜진, 박성현 -1, 박인비 E, 이미향, 전미정...","安寧하십니까? 2020년 12월 11일(金) 오후 1시 正刻입니다. (12일, 土, 새벽 3시 20분) 이번 U.S.女子 오픈은 왠지 불안합니다. (+2, T46 with Mi Hyang Lee, Mi-Jeong Jeon & Seon Woo Bae) Jin Young Ko Olson comes up aces and takes 1...",2020. 12. 12.
2918,HSBC 위민스 월드 챔피언십 고진영 우승(통산 13승 달성),"이번 대회에 우리 한국선수들은 총13명이 출전 하여 우승 고진영을 비롯 전인지,이정은6,양희영, 김아림선수등 5명이 Top10에 진입 하였으며, 박인비선수가 8언더 파 280타로 공동17위, 디펜딩 챔피언 김효주선수는 이정은선수와 함께 6언더 파 공동26위를, 신지은선수가4언더 파 284타로...",2022. 3. 6.
2919,박인비의 드라이버스윙,https://youtu.be/MPELmSjYETM 버튼을 누르면 현재 화면에서 재생됩니다.,2018. 8. 25.
2920,"명품스윙 시리즈, 임희정 드라이버 스윙 KLPGA 임희정 프로, KLPGA 톱랭커...",소속사 갤럭시아SM 소속팀 한국토지신탁 골프단 학력 건국대학교 재학 데뷔 2018년 KLPGA 입회 수상내역 2021 KLPGA 투어 LF 헤지스 포인트 왕중왕전 2021 KLPGA 국민쉼터 하이원 리조트 여자오픈 우승 2020 박인비 인비테이셔널 팀 KLPGA 우승 2019 KLPGA 투어 KB금융 스타챔피언십 우승 2019...,2022. 3. 25.
2921,마이어 LPGA 클래식 포 심플리 기브 meijer LPGA Classic 2라운드 결과 제니퍼 컵쵸...,"김세영, 양희영, 이미향, 강혜지, 제니신, 박성현, 박인비, 홍예은 선수는 컷을 통과하지 못했습니다. 2라운드 하이라이트 영상은 아래를 참고하세요. 물오른 제니커 컵쵸 선수의 1위 유지냐? 넬리 코다 선수의 추격이냐? 아니면 또 다른 선수의 우승 경쟁이냐? 3라운드에서는 우승 경쟁이...",2022. 6. 18.
2922,"LPGA 5대 메이저대회 2022년, LPGA 메이저대회 일정, 메이저챔피언","우리나라 박인비 프로는 올림픽과 4개대회 우승으로 골든커리어그랜드슬램을 이루어냈다. US open 우승자 한국선수는 박인비, 지은희, 최나연, 전인지, 박상현,이정은6, 김아림 등이 US 여자오픈 우승컵을 들어올렸다. 2022년 LPGA 메이저대회 일정. US 여자오픈, US Women's Open 1946년 창설된...",2022. 2. 7.
2923,'현우진 은퇴 암시'→메가스터디 주가 폭락 수학 일타강사 수입 연봉 나이 거주지 집...,"이곳은 장동건 고소영 부부, 박인비 등이 거주하는 고급 주택이다. 당시 현우진이 매입할 때 대출을 하지 않고 전액 현금으로 매입한 게 알려제 화제가 되기도 했다. 2018년에는 서울 강남구 논현동에 있는 약 320억 4층 빌딩을 현금으로 매입하기도 했다. 현우진 인스타그램 현우진 강사는...",2022. 6. 13.
2924,다이아몬드 리조트 토너먼트 오브 챔피언스 리더보더 스코어 LPGA 박인비 김세영..., ,2020. 1. 19.
2925,디펜딩 챔피언 김효주 HSBC 챔피언십 출전,세계 랭킹 1위 고진영과 함께 이대회에서 두번이나 우승했던 골프여제 박인비도 시즌 첫승 사냥에 나선다. 사진출처 : 롯데골프단 페이스북... ' 사진출처 : 롯데골프단 페이스북 2015년과 2017년 챔피언 박인비도 출격 준비를 모두 마쳤다. 특히 2015년 우승때 72홀 연속 노 보기 무결점 플레이로...,2022. 3. 2.
2926,"LPGA 메이저챔피언 유소연, 김세영 메디힐 한국일보 챔피언십 출전 한국 입국.",우승 #골프라운드 #골프 #골프장 #골프여행 #골프웨어 #미국여자프로골프 #골프코스 #골프라운딩 #골프클럽 #LPGA #메이저참피언 #LPGA신인왕 #LPGA투어 #세계랭킹1위 #고진영 #박인비 #전인지 #넬리코다제시카코다 #양희영 #김효주 #김아림 #탑10 #이정은6 #김세영 #유소연...,2022. 4. 12.
2927,"[LA오픈 제1일] 박인비 -3, 김세영, 고진영, 류소연 -1, 강혜지, 전인지, 김인경, 이미림...",安寧하십니까? 2019년 4월 26일(金) 午前 11時 10分입니다. (12:04 p.m.) 지난 週의 롯데 選手權에서는 캐나다의 브룩스 M. 헨더슨에게 주었지만 이번 週에는 韓國 浪子가 LA오픈에서 시즌 열 大會에서 6番 째...,2019. 4. 26.
2928,"더펜트하우스 청담, PH129 포함 우리나라 제일 비싼 아파트 TOP 10 알려 드립니다....","더펜트하우스 청담은 장동건, 고소영 부부, 골프선수 박인비, 메가스터디 1타 강사 현우진 등 유명인들이 살고 있는 아파트로 자주 소개되어서 일반 대중들에게도 이름이 많이 알려져 있습니다. PH129는영동대교 남단에 위치하고 있으며 한강뷰가 멋진 아파트입니다. 총 세대수는 지하 6층...",2022. 6. 25.
2929,힐튼 그랜드 베케이션스 토너먼트 오브 챔피언스2라운드 넬리코다선두,한국선수들중 박인비선수가 버디6개와 보기하나를 기록하며 5타를 줄여 6언더파로 선두와 4타차 공동7위로 올라섰습니다ㆍ 김아림선수가... ㆍ박인비선수가 선두와 1~2타차로 줄이면 마지막 역전우승도 노려볼수 있을거 같습니다ㆍ 힐튼그랜드베케이션스토너먼트오브챔피언스 2라운드...,2022. 1. 22.
2930,"'메이저 퀸' 전인지, 1년 6개월 만에 한국에 메이저 우승 안겨","박세리(1998년·2002년·2006년)와 박인비(34·KB금융그룹·2013~2015년)가 각각 3번씩 우승을 차지했고 박성현(29·솔레어)이 2018년, 김세영(29·메디힐)이 2020년에 우승 숫자를 추가했다. 여기에 전인지도 우승자로 이름을 올렸다.",2022. 6. 27.
2931,블루원디아너스c.c박인비 인비테이셔널 준비완료!,http://경주야놀자.com/?c=2/21&uid=264,2018. 11. 18.
2932,진정한 슈퍼루키는 나! 이예원 프로,"2022 KLPGA 슈퍼루키 이예원 2003년 생 2021년 입회, 올해 정규시즌 데뷔한 루키 난 사실 작년 드림투어만 보고 윤이나가 더 잘할 줄 알았는데 진정한 슈퍼루키는 이예원인 듯 윤이나와 함께 국가대표 출신 엘리트 코스 롤모델은 박인비 윤이나 처럼 장타자는 아니지만 매 라운드 견고한 플레이로...",2022. 5. 22.
2933,"전인지, 4년 만의 LPGA 투어 우승","도전한 박인비(34)는 공동 25위를 차지했다. 세계랭킹 1위 고진영(27)은 공동 30위를 기록하며 우승 도전을 다음 대회로 넘겼다. 이 대회에서 한국 선수는 총 9승을 거뒀다. 우승한 선수는 총 다섯 명으로 박세리(1998, 2002, 2006), 박인비(2013, 2014, 2015), 박성현(2018), 김세영(2020) 그리고...",2022. 6. 27.
2934,2022 LPGA 드라이브온 챔피언십 중계방송 시간 등 LPGA 소식,세계 랭킹 4위의 박인비 선수가 3대회를 연속 출전하며 다시 우승 경쟁에 뛰어 들었고 지난주 LPGA에 데뷔한 최혜진도 좋은 성적으로 첫 무대에 진출하였기에 기대가 되는 선수입니다. 이번 대회 기대주 박인비 이번 대회에 기대되는 선수는 당연히 박인비입니다. 출전하는 한국 선수 중 가장...,2022. 2. 3.
2935,LPGA 드라이브 온 챔피언십 1R 루키 홍예은 선두권,"공동12위, 박인비,양희영,이정은,전인지,최혜진선수등이 2언더 파 70타로 공동 34위 그룹에 포진하고 루키 안나린선수는 1언더 파로 공동... 이번 대회는 3R,54홀 경기로 개최되고 있어 1R 성적이 큰 영향을 미치는데 시즌 초반 3개 대회에 연속 출전중인 #박인비 선수가 직전 대회 CUT 탈락의...",2022. 2. 4.
2936,[LPGA] 박인비? 주타누간? 시즌 세 번째 메이저 타이틀 주인공은 누구?-스포츠W,"LPGA 투어 시즌 세 번째 메이저 대회 'KPMG 여자 PGA 챔피언십' 28일 개막 세계랭킹 1, 2위와 디펜딩 챔피언이 시즌 세 번째 메이저 대회의 우승컵을 두고 맞붙는다. ※위의 사진을 클릭하시면 기사 전문을 보실 수 있습니다.",2018. 6. 28.
2937,"LPGA투어 첫 메이저 대회 ""더 셰브론 챔피언십"" 개최 소식","4) AIG 여자오픈. 5) 에비앙 챔피언십. 동 대회에서 우승한 우리 한국선수는 박인비, 유소연,고진영,이미림등 4명으로 이번 대회에 모두 출전하며 2승째에 도전하게 된다. 한국선수의 시즌 2승을 메이저 대회 우승으로 장식했으면 하는 바램속에 우리 선수들의 선전을 응원합니다~~",2022. 3. 29.
2938,드라이버 잘 치는 4가지 공식... 그 중 가장 중요한 것,"아니카 소렌스탐이나 박인비는 임팩트 때 이미 시선이 목표 방향으로 돌아가 헤드업을 하는 것처럼 보이지만 중심 축은 결코 흔들리지 않는다. 하지만 대부분 주말골퍼는 보통 머리가 들리면 높낮이 축이 흔들릴 가능성이 크기 때문에 머리를 잡아두라고 하는 것이다. 송 프로는 ""드라이버는...",2022. 6. 21.
2939,"한국여자프로골프 투어 2022, KLPGA 거리 측정기 허용",자료 KLPGA #골프라운드#골프#골프장#골프여행#골프웨어#미국여자프로골프#골프코스#골프라운딩#골프클럽#KLPGA#KPGA#LPGA#메이저참피언#LPGA신인왕#LPGA투어#세계랭킹1위#고진영#박인비#전인지#넬리코다제시카코다#양희영#김효주#김아림#탑10#이정은6#김세영#유소연#최나연,2022. 3. 20.
2940,“LPGA 투어 한국 선수 우승에 도움되겠다”…약속 지킨 전인지,박인비(34)는 기존 선수들의 부진과 젊은 피 수혈이 원활하게 이뤄지지 않고 있는 문제가 겹쳤다고 진단했다. 김효주(27)는 “내년에는 올해 보여주지 못한 성적을 배로 보여드릴 것”이라는 각오를 다졌다. 전인지도 이에 적극 동의하며 “나도 남은 대회에서 한국 선수 우승에 도움이...,2022. 6. 27.
2941,"17724 탄 ""이럴거면 은퇴하자"" 스승 극약처방…전인지, 메이저 우승으로 '반박'","메이저 KPMG 여자 PGA 챔피언십 우승하며 '부활' 박인비 이어 두번째 커리어 그랜드슬램 노려 ""이렇게 할거면 은퇴하자."" 미국여자프로골프(LPGA)... 전인지는 이번 우승으로 박인비 이후 한국 선수로는 두 번째로 LPGA투어 커리어 그랜드 슬램 달성도 바라보게 됐다. 전인지는 “메이저 3승을 했으니...",21시간 전
2942,[LPGA] (메이저) 2022 KPMG 위민스 PGA 챔피언십,"- 1998, 2002, 2006년 : 박세리 - 2013, 2014, 2015년 : 박인비 - 2018년 : 박성현 - 2020년 : 김세영 우승 당시 박성현과 김세영 대회 참여 인원은 약... - 한국 출전 선수(총 20명) 강혜지, 고진영, 김세영,김아림, 김인경, 김효주, 박성현, 박인비,안나린, 양희영, 유소연, 이미림,이정은...",2022. 6. 19.
2943,전인지 대역전패 위기서 기사회생...상금 17억 여자 PGA 우승,"2015년 US여자오픈, 2016년 에비앙 챔피언십과 이번 대회까지 LPGA 투어 통산 4승 중 메이저대회에서 3승을 했다. 최혜진, 김세영, 김효주는 1언더파 공동 5위다. 지은희는 이븐파 공동 10위, 박인비는 3오버파 공동 25위다. 세계랭킹 1위 고진영은 4오버파 공동 30위다. <출처: 중앙일보>",2022. 6. 27.
2944,"로레나 오초아, 바뀐 규정 따라 LPGA 명예의전당 헌액","그런 이유로 명예의 전당에 오르지 못하게 할 수는 없다."" 올림픽 금메달리스트 박인비(위)와 넬리 코르다(아래) 이번에 바뀐 규정에 신설된 것도 있다. 올림픽 금메달에 대해 1점을 부여했다. 이에 따라 박인비와 넬리 코르다(Nelly Korda)가 소급해서 1점씩을 받게 된다. 글 | JoinSung...",2022. 3. 31.
2945,혼다 LPGA 타일랜드 2022 난나 코메츠 매드슨 우승 린스위 준우승. 양희영 4위...,#골프라운드#골프#골프장#골프여행#골프웨어#미국여자프로골프#골프코스#골프라운딩#골프클럽#LPGA#메이저참피언#LPGA신인왕#LPGA투어#세계랭킹1위#고진영#박인비#전인지#넬리코다제시카코다#양희영#김효주#김아림#탑10#이정은6#김세영#유소연#최나연,2022. 3. 13.
2946,2022 LPGA 투어 개막전! HGV 토너먼트 오브 챔피언스! 다니엘 강 우승!,"^^! 우리나라 선수는 박인비,김아림,이미림,박희영선수가 출전 했는데 박인비선수만 공동8위를 했네요. 이제 시작이닌깐 앞으로는 잘하겠죠? ^^ 경기골프스쿨 잘생긴 정프로의 골프뉴스. #골프레슨전문연습장 #서대문골프연습장 #경기골프스쿨 #충정로골프연습장 #레슨전문 #잘생긴정프로 .",2022. 1. 24.
2947,2022 LPGA 투어 개막전! HGV 토너먼트 오브 챔피언스! 다니엘 강 우승!,"^^! 우리나라 선수는 박인비,김아림,이미림,박희영선수가 출전 했는데 박인비선수만 공동8위를 했네요. 이제 시작이닌깐 앞으로는 잘하겠죠? ^^ 경기골프스쿨 잘생긴 정프로의 골프뉴스. #골프레슨전문연습장 #서대문골프연습장 #경기골프스쿨 #충정로골프연습장 #레슨전문 #잘생긴정프로 .",2022. 1. 24.
2948,LPGA 명승부 이정은6 대 이민지 에비앙 챔피언십 연장전 2021.,"박인비, 김효주, 전인지,고진영 선수가 우승을 차지하는 메이저대회로 메이저챔피언의 타이틀을 쟁취할수 있는 대회이다. 박인비는 메이저대회가 아닌 대회에서 우승을 차지해 골든커리어그랜드슬램을 이루고 잇다. 박인비가 에비앙참피언십에서 우승을 하게 된다면 골튼 그랜드슬램을...",2022. 1. 11.
2949,고진영 선수의 기록으로 본 역사적 도전,"청야니가 109주로 뒤를 이었고 박인비 106주, 리디아 고가 104주였다. 물론 아직도 세계적 스타들에 비하면 고진영이 가야할 길은 멀다. 총상금에서 1위 소렌스탐은 2,257만 달러(304 경기). 4위 박인비 1,790만(293 경기)에 비하면 고진영은 25위에 불과하다. 그러나 불과 81경기에 출전해...",2022. 3. 7.
2950,[LPGA] HSBC 위민스 월드 챔피언십 2라운드 - 고진영 양희영 공동 선두,"역시 2라운드 8언더파로 양희영선수와 나란히 1등^^ 전인지 김아림 선수도 합계 6언더파로 공동 6위 박인비 다니엘강 선수는 5언더파로 공동 10위 이 밖에 디펜딩챔피언 김효주 선수는 2언더파로 공동26위 올해 첫 출전한 박성현선수는 2라운드 4오버파, 합계 7오버파로 기대에 미치지...",2022. 3. 5.
2951,"[LPGA 메디힐 선수권 제2일] 류소연 -7, 김세영 -6, 최혜영, 최나연, 박인비, 지은희...",安寧하십니까? 2019年 5月 4日(土) 午後 7時 16分입니다. 南서울CC에서의 每經오픈 서드 라운드를 관전(觀戰)하고 왔습니다. 머리 염색을 하는 李태희가 9언더로 共同 先頭입니다. 來日 잘하면 3億원을...,2019. 5. 5.
2952,"[뱅크호프매치플레이 FR] 지은희 3&2 우승, 통산 6승째",17일 박인비 / 88년 7월 12일 / 2021년 기아클래식(3월 28일) / 32세 8개월 16일 박세리 / 77년 9월 28일 / 2010년 벨마이크로LPGA클래식(5월 15일) / 32세 7개월 18일 지은희(좌)가 안드레아 리를 4&3으로 이기고 결승에 진출했다. 지은의 인터뷰(준결승 직후) Q. 오늘 골프장에서 가장 힘든 점이 무엇이었나?...,2022. 5. 30.
